"","Mycelia.r1","Mycelia.r2","Spherule48H.r1","Spherule48H.r2","Spherule8D.r1","Spherule8D.r2"
"CIMG2_000037-T1",40.9681928660351,26.8945359190027,57.5959144188336,63.7471539148681,59.989287285959,56.7105096958548
"CIMG2_000038-T1",3.75195608395524,3.63715551510573,12.6556080096576,9.73737165926438,37.727142277067,29.8266352177552
"CIMG2_000039-T1",13.5190169220514,14.1210417515167,13.3577696260095,17.6893260283391,22.5322347625433,18.3646634253825
"CIMG2_000040-T1",20.7239437741211,15.980382940897,21.896087123236,24.0149173729412,16.2699489049886,15.1821788035445
"CIMG2_000041-T1",47.5767728224807,33.4147607467269,167.329431191725,184.175932094579,49.3760096047974,35.2739184049676
"CIMG2_000042-T1",10.1036679660017,9.40591580429835,9.47253042425217,14.9043351011669,11.1451490333544,9.02808819361975
"CIMG2_000043-T1",0,0,0,0,0,0
"CIMG2_000044-T1",40.9035407635284,36.3357449011927,91.6208982258235,89.0947302990272,16.5559096275311,12.1203032851339
"CIMG2_000045-T1",7.52022291961377,6.48058898132106,15.9207105197017,16.6758710153244,11.6668632783243,11.4307898013257
"CIMG2_000046-T1",16.0074127462877,12.6005997207234,22.7534590102647,25.037462696952,11.5308280742217,10.1868908502539
"CIMG2_000047-T1",50.9372308950028,45.2372393437506,71.8827369549521,68.4192444721818,48.033915500217,39.5660014950892
"CIMG2_000048-T1",37.2106158164077,32.38032589924,34.5600350502424,44.2996393750367,25.7724861932882,20.5809044030154
"CIMG2_000049-T1",521.750852939578,506.616743075953,105.568595618177,99.6905908916449,50.053161631465,40.730425150488
"CIMG2_000050-T1",24.3893174691174,24.8771721680322,57.1565692446417,57.6778802613114,54.8332298853293,41.9645834446813
"CIMG2_000051-T1",16.4225945876165,11.8097495425473,4.58634967256025,10.5414161344116,9.61770892819558,5.68935315103243
"CIMG2_000052-T1",22.422838640451,17.6956084009237,13.6938622061686,13.3901839133762,9.21545796362249,8.73527050544578
"CIMG2_000053-T1",23.4749913819451,17.4053947660673,13.897339475063,17.110330823082,15.7840344514695,7.99391571531403
"CIMG2_000053-T2",7.27292597323884,7.60323063301757,1.39497495869674,0.455281529377928,0,1.1041492147484
"CIMG2_000053-T3",6.94652335053229,2.90611902712119,2.11252970279292,1.84387672080921,0,0.86985285492007
"CIMG2_000054-T1",186.529407544592,187.113439659577,64.7845666598083,72.258384935473,67.9077936593761,57.6887657529428
"CIMG2_000055-T1",5.69433285818788,7.41425787959688,15.4178787941323,17.0556574373838,25.2128314069645,32.4909991052945
"CIMG2_000056-T1",0,0,0,0,0,0
"CIMG2_000057-T1",0,0,1.57504838915047,1.27355887905885,3.03134867637318,0
"CIMG2_000058-T1",28.9275201895016,25.4589458574133,30.926659770754,34.8002976289765,30.1989853432553,26.3151989330829
"CIMG2_000059-T1",24.8192919429479,24.8099684843824,16.036857947462,14.4123439663775,9.06354154178882,8.81857364482442
"CIMG2_000060-T1",4.37201391999616,7.89751914670711,18.3408803167393,12.8656072100283,35.6801154518369,13.5930737120707
"CIMG2_000061-T1",85.2019844118482,53.0663137327279,42.9179331123952,45.4096293635629,27.0413129080176,21.2780383308293
"CIMG2_000061-T2",1.62329822468933,10.1167075317428,5.84782679096215,3.88899211194779,3.51438190406343,2.22662354292297
"CIMG2_000062-T1",60.7834454581463,73.4288665004719,52.7235286662627,61.3701086824179,188.352259174373,157.405471196346
"CIMG2_000062-T2",0.00426121779177962,1.69173028871415,79.4765131613103,64.6938554354627,17.958736098613,69.112442311197
"CIMG2_000063-T1",18.0914325796633,19.514926138468,4.30436051916783,4.37610010359359,2.99811260897192,3.07719962233713
"CIMG2_000064-T1",30.4582376456063,21.7817694980628,10.3358900802163,10.3072785515012,12.8388774508775,10.1946470903507
"CIMG2_000065-T1",11.6228306084732,10.6779400669496,4.13009070842775,4.18721905640274,6.76444207166643,12.1789580702881
"CIMG2_000066-T1",10.6129991348358,4.64995925331276,22.5061171382857,23.0562781588315,15.1335856328407,10.6951407406648
"CIMG2_000067-T1",7.51795503312768,5.67559929302457,11.7189167882362,12.3065906737214,7.21734607474793,5.74712668086974
"CIMG2_000067-T2",0,1.5787482730347,0,0.572645703619125,0,0.402964122847424
"CIMG2_000068-T1",1.53674102954052,0.859268314256067,0,0.453186401631696,1.2996958289577,9.75831933255864e-06
"CIMG2_000068-T2",0.845715997091171,1.12457699408254,1.6379691661513,1.1783152183489,0,1.25620416624199
"CIMG2_000069-T1",1.87753703400566,2.36003787558261,3.60876965552856,3.85615420357368,5.69089212895648,4.62122804828099
"CIMG2_000070-T1",27.4619276955855,11.3008381045753,16.5901475085506,12.7327006208565,5.8160196879988,7.76171034415912
"CIMG2_000071-T1",21.602075774737,15.913897973489,17.8387988515962,15.7471584769707,8.00242730646435,9.15760057776549
"CIMG2_000072-T1",2.72670590488312,2.68824753131364,6.16968708057457,5.19531770546968,10.0157615883149,11.4033077209233
"CIMG2_000073-T1",11.5320084454921,9.78614859265163,5.56013659723878,4.78444278028444,7.56083129178521,7.64243947807305
"CIMG2_000074-T1",26.3096661015551,15.380958568725,15.3204480132973,14.4094875075015,1.89451943996146,1.69860158760325
"CIMG2_000074-T2",0.154078023313754,5.9163937795411,7.08283341555791,10.9596599594574,5.16008831833814,3.52286519774367
"CIMG2_000074-T3",9.57891041599348,3.004356566577,1.22340278013624,0.29369158215607,0,0
"CIMG2_000075-T1",2.80113556299854,3.79476571702822,5.36853384741466,4.19501618568801,4.51771105074224,4.03761712744374
"CIMG2_000076-T1",2.78813503573496,2.6739222716961,3.97024135413217,4.6116726330554,6.39959918615003,4.41950484074996
"CIMG2_000077-T1",128.525634456218,129.859557793537,108.602460250239,119.143553235625,109.087925297472,77.3164665490396
"CIMG2_000078-T1",48.0866276359109,58.3472996297907,33.7779084366789,33.6602000644878,31.4930327913101,27.1825733461893
"CIMG2_000079-T1",31.6220294852921,21.045091555555,11.6980018069452,11.5533974740508,2.97609678926436,2.0560577168361
"CIMG2_000080-T1",14.200067681903,10.516193802187,9.91427255132658,9.12852176713217,5.83144331703953,4.17800695910291
"CIMG2_000081-T1",33.6833489312378,25.044854745437,8.4703153837776,9.31249822906699,11.6296543247581,7.21034107699874
"CIMG2_000082-T1",34.9307303863403,28.9563842058028,13.1417014175708,13.3122613188835,12.6701545026601,9.76632852983674
"CIMG2_000083-T1",4.31634828915074,2.83563683214398,12.3409062407709,13.3529106040031,6.98052795739566,6.55531504253931
"CIMG2_000084-T1",1.20026785472544,5.61756651475876,1.45594062976625,0,0,0.30151032990317
"CIMG2_000085-T1",31.5090308972265,21.3325209051416,17.0147715150318,16.829931064496,4.08379780068401,6.25239680572153
"CIMG2_000086-T1",7.31942666224378,6.69023619765657,4.48209721866811,4.276896131094,3.92497847776911,3.44193583631069
"CIMG2_000087-T1",82.0766007172682,73.3807311784032,9.96995735209178,11.5856759770136,44.6198999365074,41.8768892032906
"CIMG2_000088-T1",14.1780551449375,10.9412278883355,3.13161030480475,2.546332859737,5.54831196117795,0
"CIMG2_000088-T2",3.82059843910806,1.69226798204642,7.1718725240991,8.65293904967343,3.37093315651381,8.62295053693633
"CIMG2_000089-T1",19.8467768356209,12.0373166790625,26.4810026649568,31.6256763794988,36.5487691197337,28.0414633178239
"CIMG2_000090-T1",86.3452788589494,89.3812080291836,45.6525856939803,54.8037242686125,58.7891839081082,69.663415092042
"CIMG2_000091-T1",1.41763830096186,2.69391343250845,2.51862300286667,1.54819214059769,1.73222747111639,1.3486309655717
"CIMG2_000092-T1",8.99552187144449,7.18362193149241,8.92143497646177,9.70034888458712,9.60569968646083,7.34288351142813
"CIMG2_000093-T1",308.861546306288,318.440014698971,323.849732184014,340.229927561733,218.081489324861,191.930585534369
"CIMG2_000094-T1",1326.8724201105,1226.13697416183,1375.55415917655,1503.04138788867,913.146145539785,972.084074495635
"CIMG2_000095-T1",89.1996015666051,118.455840959701,66.7546604339133,15.2893283680646,87.2669098058252,43.6391992146221
"CIMG2_000096-T1",38.678240273668,25.4193837770906,9.12303708371804,8.44219840188888,7.74005132632574,7.06191479205104
"CIMG2_000097-T1",13.7343541814028,9.38492912116987,2.26385382498407,2.82011441357115,0.59498349201826,1.08227229177466
"CIMG2_000098-T1",7.49368966597432,6.32733887507641,1.53920379474893,1.89497462519193,0.907507978801767,1.09892840829681
"CIMG2_000099-T1",31.6495603870491,45.4468724994988,3.5868307204996,7.53578433969547,5.10539298600476,3.15862548214782
"CIMG2_000100-T1",9.30502313907085,11.2778394395206,5.65538361610964,7.00522667487814,4.1195322324394,3.48295466213662
"CIMG2_000101-T1",5.45892094952308,3.67991322652915,5.04255817108861,5.69716817071536,2.8554071745922,2.36199325429435
"CIMG2_000102-T1",12.6842289095865,9.25154995539504,10.3223985853869,9.90645479300641,10.8612339534836,10.0678601261165
"CIMG2_000103-T1",94.8746895647385,65.3248515271539,3.09434989862265,2.66772384454222,3.0088334366649,2.16103756607001
"CIMG2_000104-T1",9.13620534886197,0,0,1.6207478146829,3.42535301556352,0
"CIMG2_000105-T1",9.13620534886197,0,0,1.6207478146829,3.42535301556352,0
"CIMG2_000106-T1",36.7285356956696,31.0773341895074,19.6216554975348,23.256831051511,8.80180022855364,8.64943943942875
"CIMG2_000107-T1",18.8452766742621,27.2194708914441,47.5582493363344,52.5849530612641,31.1332365086797,29.3772599220842
"CIMG2_000108-T1",12.8520816562718,9.06014747472481,7.7494958209801,8.483929646065,7.86084497630215,5.86662753529381
"CIMG2_000109-T1",22.9500882911491,20.5833050495802,15.0703691192969,13.3337106772716,6.77130141333128,6.26174654616269
"CIMG2_000110-T1",1.70103133147679,1.92088763468221,1.83400764269738,3.30871884026222,2.89719395462572,2.62980365302162
"CIMG2_000111-T1",165.579080596637,117.527856924866,76.1349478059579,82.2309232732488,53.7861494215679,39.3386889132175
"CIMG2_000112-T1",56.1822727462467,49.7290107642469,68.903358547495,63.3260514607361,45.6205428101694,31.4617325996091
"CIMG2_000113-T1",47.794460461417,52.4173313171253,43.5808098706239,45.9328081809478,28.1316221783605,19.5294865349096
"CIMG2_000114-T1",224.423600808004,172.421561169244,10.9920891680231,22.3827375436771,25.5740074967353,123.704469395935
"CIMG2_000115-T1",16.8464963739824,14.7077550321014,29.9034833480145,28.8615166598642,18.1875519829387,12.7656343489605
"CIMG2_000116-T1",4.70732209170311,20.5340986632114,18.6614092461942,20.340660488982,6.8373621622069,5.62902596170022
"CIMG2_000116-T2",47.2071991632134,37.9345303023799,32.9996009138315,36.4867789811977,14.6174316788968,14.7640742811547
"CIMG2_000117-T1",0,0,6.15018410014783,2.54872538638633,7.81284777872303,9.50018560080067
"CIMG2_000117-T2",5.15938032593156,2.41618455148771,3.27732934526197,6.31810298982543,4.00091343309705,5.40631394401678
"CIMG2_000118-T1",16.3374958633954,16.0987058891224,385.31047748661,407.39620035085,312.878975363354,294.904763032575
"CIMG2_000119-T1",28.960190741364,28.1458309787932,38.9782021363492,41.9580178694507,26.1760523098927,19.2565870847621
"CIMG2_000120-T1",706.701178253819,651.843561669353,380.073650141413,361.484672065507,164.634220628385,140.719597766653
"CIMG2_000121-T1",106.276302291338,100.804414826839,11.6597707498417,11.7174823315726,13.2814291075498,11.5469962030384
"CIMG2_000122-T1",336.893606500476,307.05227359069,156.181217763827,150.068241368636,286.165591104532,260.027459706609
"CIMG2_000123-T1",196.975200896019,293.778650362693,153.102240881315,168.300566008294,315.339372163873,349.905097195137
"CIMG2_000124-T1",8.2834013116714,8.39923778120174,29.6705908577476,36.5318777477906,60.3608375894357,47.2031832656991
"CIMG2_000125-T1",71.9521152087393,70.8743428802973,78.2399777341578,78.7206769821562,119.716878504796,99.5323195776519
"CIMG2_000125-T2",12.1962153502174,14.7270732494116,12.87378750762,10.7512312307548,6.13046455431716,6.477970900575
"CIMG2_000126-T1",375.216637488941,309.199864140577,358.315164549721,398.522426398485,469.859025241699,422.611713312587
"CIMG2_000127-T1",34.1223677108558,26.9457986075997,84.1592582715602,76.9344297205076,124.873680592703,132.721698277311
"CIMG2_000128-T1",21.864840847314,33.9308702357581,7.93891359766369,21.3398325717116,29.5843471133789,19.4756226964128
"CIMG2_000129-T1",12.2921928880448,5.56367827860106,2.58004283522468,3.29774050500409,12.8930016980734,8.92183712555971
"CIMG2_000130-T1",4.8787989244763,5.79384069180422,22.3537787512738,19.7870511531528,137.563051844398,115.444416611723
"CIMG2_000131-T1",22.5411989473181,15.6229225556494,24.507085545783,28.4085111687562,9.19393573102592,7.5033667688023
"CIMG2_000131-T2",0,2.20995760649352e-05,2.75350958617845,2.07542905526359,7.03341549172047,5.36901043540477
"CIMG2_000132-T1",34.0121038729566,29.2211599187367,62.4835700949573,62.2265403582903,50.0442522308002,55.904270509587
"CIMG2_000133-T1",23.3920408160309,28.9307079130282,60.0648546632451,68.6356491019096,62.7752710930132,51.494381744399
"CIMG2_000134-T1",124.655326489386,143.600850136894,151.279301562263,158.233088888404,123.457763879885,109.297198212485
"CIMG2_000135-T1",15.5019172294538,14.4076178576019,35.9539824845505,39.6113136987465,38.0522920646153,33.1780909675444
"CIMG2_000136-T1",12.0426455981178,9.76610534323014,23.6399852999353,23.8202463256758,25.8436277967871,20.669044868263
"CIMG2_000137-T1",47.0368370864771,57.3569663075491,107.044990487133,116.8414232402,149.16629626812,174.288459460559
"CIMG2_000138-T1",15.615356711373,0,9.36898604569837,15.4405711905206,9.03070797263338,19.2116523730298
"CIMG2_000139-T1",4.51649144660229,18.2878889503293,31.1693858537196,30.958654585048,10.7241546253418,15.7424527729824
"CIMG2_000140-T1",19.4270885251238,16.4853282789452,40.0792254057795,38.8543645169842,42.1479157292164,34.6294987781764
"CIMG2_000141-T1",441.006929404409,514.529356075285,751.357780444286,703.609891597524,618.496503683434,652.432743530248
"CIMG2_000142-T1",24.238638482089,57.6277226635457,27.3045642428198,20.7305594152597,32.9397802298389,33.9073824976075
"CIMG2_000143-T1",93.8064958761426,82.6532891127518,69.3122634753434,74.578213985609,65.1556997337218,55.1969178366489
"CIMG2_000144-T1",355.854508993177,365.867893300021,193.732376647922,192.095691134834,395.947813085994,468.016123429181
"CIMG2_000145-T1",194.119300692574,236.119018889656,27.0723957713134,21.6597321180046,31.6668333945367,30.1228122417419
"CIMG2_000146-T1",56.4455670986086,75.3714623884648,9.85734790112206,16.7065047714735,10.5697040447133,11.4871469030505
"CIMG2_000147-T1",8.5530428686565,5.48795717926211,19.5998378001865,19.9089802453589,44.5111503737366,51.5238603941294
"CIMG2_000148-T1",85.8217683328269,95.2918729214435,85.2744310963647,87.2646316361609,162.129897304834,156.439821520058
"CIMG2_000149-T1",228.223523828193,212.359763860563,223.932960493163,243.499979822589,188.990828507967,192.005921860224
"CIMG2_000150-T1",49.7128538779258,42.2814066311607,180.457518533707,194.10068999995,159.710419373318,118.522084981806
"CIMG2_000151-T1",9.68771894248378,10.6690006250495,9.06259649718618,9.45147068810024,5.9774465982607,6.69517087543199
"CIMG2_000152-T1",13.6744651014636,14.9072896770895,48.0150304102268,50.2858284842527,50.8757771969159,40.9433667402911
"CIMG2_000153-T1",9.55211685907853,7.04572444809256,8.53225113354077,10.5991574486266,10.3619328859901,5.46979966647517
"CIMG2_000154-T1",10.6226814448222,6.28596958300704,12.2967317519917,10.3424865939231,8.98853433390121,2.55658318712094
"CIMG2_000155-T1",23.3918068959957,14.4407487758264,23.041235510729,25.0552642697603,17.4194002225067,13.3639233234012
"CIMG2_000156-T1",20.1933714818952,15.3150430293172,22.9301392531613,24.2450826604754,14.3858036080143,12.3640347672245
"CIMG2_000157-T1",86.9019746087951,84.4846728099234,88.8678077223022,86.9006477751973,39.9959094249452,34.4607079947219
"CIMG2_000158-T1",40.1957799315402,27.0619728555253,47.6341471737265,44.9421879448877,26.7348852375975,28.492332448946
"CIMG2_000159-T1",461.247468559595,572.570138136265,791.714667005911,811.702854887243,586.173325280178,596.96248718844
"CIMG2_000160-T1",55.3354907029175,56.4732336260982,147.756568079049,136.941278989957,155.930697092709,165.064822219039
"CIMG2_000161-T1",20.3441442425209,15.9522682442847,60.7455503537477,62.129385849456,58.3834651061443,51.4103523443107
"CIMG2_000162-T1",26.6524080772257,23.6920598280254,49.4726912656102,46.6298942472367,29.1224511926818,25.5026460829932
"CIMG2_000163-T1",34.9305203995078,32.4733137151733,41.8916350884937,37.7008515284825,29.6437038928076,29.4445055071637
"CIMG2_000164-T1",82.087386301973,90.9762027674783,109.278367383099,105.047017327404,157.756489285797,186.811327698832
"CIMG2_000165-T1",7.44371689540887,5.62550711184735,2.43277180507383,2.588032333758,2.67302434023228,1.70736192056811
"CIMG2_000166-T1",1128.89807468627,954.156322034719,169.881576191236,130.729946098791,55.6739420723626,44.2691634608306
"CIMG2_000167-T1",20.8700356417538,10.8536752320792,38.8389198917389,43.4139529396862,85.29860498777,43.3300992459805
"CIMG2_000168-T1",340.027352004973,364.480579815016,233.83275550797,225.858687697844,230.927966864203,244.246139865934
"CIMG2_000169-T1",231.798679901304,237.336767109043,297.107268796353,283.162684848438,108.172366196036,81.3291245925205
"CIMG2_000170-T1",4.51517915545892,2.9340707796158,4.23472160387559,4.97670468840778,2.66271557868034,2.12791976651905
"CIMG2_000171-T1",15.0561437571391,8.74254131974174,21.5203561223625,20.2481820883047,13.254539309689,11.6747818045317
"CIMG2_000172-T1",52.0347399419576,34.4617423943216,10.8345150686639,10.8265607738616,6.71176713802958,5.45510748043832
"CIMG2_000173-T1",60.1910887487611,24.8321468504258,11.8221453410564,13.0686937222255,7.51921774112392,8.20050093109296
"CIMG2_000174-T1",41.4524392037145,37.6190319337366,18.6682681671546,19.6522715682716,27.0704274884028,25.3859646347912
"CIMG2_000175-T1",91.1527042026052,79.4424888351925,31.8293058548807,29.8439825220007,73.7549770631826,60.4709203420982
"CIMG2_000176-T1",46.6787317630014,29.5312559008845,18.8414539633494,17.9289988216462,17.1632921396899,9.39155111807739
"CIMG2_000177-T1",23.9997391070452,24.1492562651468,34.354418429245,39.4564067121521,34.7537407653469,24.2700299468473
"CIMG2_000178-T1",22.8820614775839,23.3901501104808,68.4911320410785,63.2747169355895,131.29791791998,119.406786700631
"CIMG2_000179-T1",58.889515870528,52.1353304384738,71.2237040724849,75.2103650022736,53.4805952565068,44.0310795319005
"CIMG2_000180-T1",2.63498511124728,2.93232337549168,4.54511718006839,6.4073419638326,9.57774687766228,12.1993068650839
"CIMG2_000181-T1",22.5405699698832,19.1022710846252,16.9843559572961,17.5800402009622,20.1689507719454,12.0325139863846
"CIMG2_000181-T2",2.08065472448891,1.12995990602846,1.54791263113511,0.760852220374587,0,2.7787355462979
"CIMG2_000182-T1",41.278828491914,35.3360468513319,19.8709894975957,18.9061766377682,15.5777887797364,10.7737586764192
"CIMG2_000183-T1",40.3807152284788,29.1963366528368,33.0716150033882,38.2213645909555,16.7355503324079,17.5106208743969
"CIMG2_000184-T1",11.51891904941,6.58602489944283,13.0543017546315,19.6166539436357,21.2695105847747,24.105018442227
"CIMG2_000185-T1",10.824576386675,14.3490822213449,22.879178228382,22.984094234683,17.276123766495,16.3708116637788
"CIMG2_000186-T1",146.933243828772,156.322950407448,258.218886738619,249.570521018203,290.631477408588,295.294190758184
"CIMG2_000187-T1",15.1268732354096,9.88703943672783,11.44654898278,11.4625959482125,8.10638566129199,5.78650992409191
"CIMG2_000188-T1",5.23249341642706,3.95614144598972,8.77212425215754,9.6850760078662,7.52653423639257,4.35194049669193
"CIMG2_000189-T1",6.16845908786756,11.2508709479302,32.5924436339362,29.1668104042048,61.165161349877,60.9328463905445
"CIMG2_000190-T1",15.3032475784758,15.4853335646871,30.3435708953894,29.6814511625858,16.4442112232275,18.7823569712789
"CIMG2_000191-T1",24.3915006492965,16.0342195191661,15.0173360456194,15.5601241182306,10.6361054502057,6.02688464124698
"CIMG2_000192-T1",21.226097389703,28.9964086301158,13.878569444745,17.1932353469167,12.3863854435416,9.4518553670691
"CIMG2_000193-T1",7.00316040312575,10.4001170223259,18.505324720198,19.8894332933896,33.4327410897059,28.0365872138931
"CIMG2_000194-T1",65.1555043443942,51.8671800947018,73.8308461753414,82.2320986636764,21.1726447157244,18.3411219394574
"CIMG2_000195-T1",5.23185392581223,20.1449848630719,73.2952724438083,74.4784179269655,57.9398577848767,58.2547154370226
"CIMG2_000196-T1",12.6812840792096,8.03733858079065,12.4177458535605,12.2591166903655,20.6821363223799,23.638633083493
"CIMG2_000197-T1",10.1605131201891,11.5965111521357,20.6878817447293,23.5105438713625,26.3477341214059,21.352815729343
"CIMG2_000198-T1",6.91076548705278,8.31120442659457,12.8746564804911,17.6057033693923,10.4778958837873,11.5595694106795
"CIMG2_000199-T1",14.3467606130679,5.61601643691123,12.4146158344506,17.0779398061023,5.17260602377473,14.3023700246887
"CIMG2_000200-T1",12.8808570174937,12.8332468874311,16.2248432655643,13.8313486403523,15.0019869152393,14.6724339289268
"CIMG2_000201-T1",75.9214644361661,46.6905361792087,0,13.5151211941786,41.4264184183841,29.399871989448
"CIMG2_000202-T1",11.0074890249012,13.9312781030793,19.6375086313123,27.6532583025113,55.169013215976,52.3581558873952
"CIMG2_000203-T1",47.8631289301961,49.5284420142937,33.0263550562769,30.5806405296674,42.8621298466891,42.5656448284145
"CIMG2_000203-T2",5.63583091352784,8.26446093653903,6.07417509590142,5.73798632935718,1.11824237061119,4.11729501685772
"CIMG2_000204-T1",75.9214644361661,46.6905361792087,0,13.5151211941786,41.4264184183841,29.399871989448
"CIMG2_000205-T1",7.7361123359831,5.78557230624809,25.1075017333215,27.4172496790032,35.9158659553048,30.8930606633354
"CIMG2_000206-T1",6.98157302315549,6.03947300534779,14.0074156177548,10.9416277237277,4.93088700287216,4.42130992847207
"CIMG2_000207-T1",13.4601444192737,5.43057728945734,10.2807644910218,12.7105186267719,13.1010759270466,15.4714460908864
"CIMG2_000207-T2",13.6286470669768,18.4683650178557,13.0351453454981,11.707717049465,12.4802594672194,7.23012347311581
"CIMG2_000208-T1",34.3210524751428,29.7463185338523,64.1482686808492,64.0355235729487,38.4813549964925,25.808985017263
"CIMG2_000209-T1",69.9921773787207,60.3548026332836,23.4678388633343,23.8649679474257,17.682984414745,11.7589831551856
"CIMG2_000210-T1",9.30758130506334,10.5979638164443,14.7293592764035,15.9606748585517,12.7655383964773,12.8583973333619
"CIMG2_000211-T1",68.8299133887481,69.7989829443869,14.6383314472737,40.874852582116,43.2769091243961,22.1246516487415
"CIMG2_000212-T1",16.6800695071654,9.11608089704785,3.78567147449232,5.15276995546393,8.55827095129189,4.78550714460688
"CIMG2_000213-T1",8.10171426150138,10.2583013179294,68.4121547823423,73.9951990906568,103.129142066423,119.57451338804
"CIMG2_000213-T2",1.6277241335423,2.23062411033679,6.77881713799082,6.28121988898507,14.0785275430255,13.7228539491313
"CIMG2_000214-T1",8.45506665746398,8.74975344114969,31.9112388201148,31.1229694359672,32.4893676423891,29.642775235866
"CIMG2_000215-T1",26.8400279022058,23.3056159328183,37.1727692237996,41.1178245625039,48.4056077354879,36.5447746924593
"CIMG2_000216-T1",4.55851076880223,3.98683456372756,68.1213080876252,72.3493606350408,111.716341711397,75.8336517191639
"CIMG2_000217-T1",136.390277422644,179.759154925136,3260.8427616102,3273.97836329807,1243.53734881738,1260.13587115819
